match_id,date,player,team,opposition,venue,city,innings_batted,batting_pos,runs,balls_faced,fours,sixes,how_out,batting_pts,sr_bonus,overs_bowled,maidens,runs_conceded,wickets,dot_balls_bowled,bowling_pts,er_bonus,catches,stumpings,runout_direct,runout_indirect,fielding_pts,playing_xi_pts,total_fantasy_pts,role
2025-03-24_Delhi Capitals_Lucknow Super Giants,2025-03-24,T Vijay,,,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,0,0,0,0,0,0,not out,0,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,12,Unknown
2025-03-24_Delhi Capitals_Lucknow Super Giants,2025-03-24,Ravi Bishnoi,Lucknow Super Giants,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,1,9,0,2,0,0,bowled,0,0,4.0,0,53,2,8,76,-8,0,0,0,0,0,4,72,Pure Bowler
2025-03-24_Delhi Capitals_Lucknow Super Giants,2025-03-24,J Fraser-McGurk,Delhi Capitals,Lucknow Super Giants,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,2,1,1,2,0,0,caught,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,5,Opener
2025-03-24_Delhi Capitals_Lucknow Super Giants,2025-03-24,Sameer Rizvi,Delhi Capitals,Lucknow Super Giants,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,2,4,4,4,1,0,caught,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,12,Middle Order Bat
2025-03-24_Delhi Capitals_Lucknow Super Giants,2025-03-24,M Siddharth,Lucknow Super Giants,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,0,0,0,0,0,0,not out,0,0,4.0,0,39,2,9,88,-2,1,0,0,0,8,4,98,Pure Bowler
2025-03-24_Delhi Capitals_Lucknow Super Giants,2025-03-24,DS Rathi,Lucknow Super Giants,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,0,0,0,0,0,0,not out,0,0,4.0,0,31,2,10,80,2,0,0,0,0,0,4,86,Pure Bowler
2025-03-24_Delhi Capitals_Lucknow Super Giants,2025-03-24,Ashutosh Sharma,Delhi Capitals,Lucknow Super Giants,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,2,7,66,31,5,5,not out,128,6,0.0,0,0,0,0,0,0,0,0,0,0,0,4,138,Lower Middle Bat
2025-03-24_Delhi Capitals_Lucknow Super Giants,2025-03-24,Prince Yadav,Lucknow Super Giants,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,0,0,0,0,0,0,not out,0,0,4.0,0,47,0,5,10,-6,0,0,0,1,6,4,14,Pure Bowler
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,Priyansh Arya,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,1,1,47,23,7,2,caught,91,6,0.0,0,0,0,0,0,0,1,0,0,0,8,4,109,Opener
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,Mohammed Siraj,Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0,0,0,0,0,0,not out,0,0,4.0,0,54,0,10,20,-8,0,0,0,0,0,4,16,Pure Bowler
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,P Simran Singh,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,1,2,5,8,1,0,caught,9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,13,Opener
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,K Rabada,Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0,0,0,0,0,0,not out,0,0,4.0,0,41,1,8,46,-4,0,0,0,0,0,4,46,Pure Bowler
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,Arshad Khan,Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2,6,1,1,0,0,not out,1,0,1.0,0,21,0,1,2,0,3,0,0,0,28,4,35,Other
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,SS Iyer,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,1,3,97,42,5,9,not out,195,6,0.0,0,0,0,0,0,0,0,0,0,0,0,4,205,Top Order Bat
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,Rashid Khan,Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0,0,0,0,0,0,not out,0,0,4.0,0,48,1,8,46,-6,0,0,0,0,0,4,44,Pure Bowler
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,B Sai Sudharsan,Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2,1,74,41,5,6,caught,142,6,0.0,0,0,0,0,0,0,1,0,0,0,8,4,160,Opener
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,Azmatullah Omarzai,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,1,4,16,15,2,1,caught,30,0,2.0,0,29,0,3,6,-8,0,0,0,0,0,4,32,Batting AR
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,M Prasidh Krishna,Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0,0,0,0,0,0,not out,0,0,3.0,0,41,0,6,12,-8,0,0,0,0,0,4,8,Pure Bowler
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,R Sai Kishore,Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0,0,0,0,0,0,not out,0,0,4.0,0,30,3,12,132,2,0,0,0,0,0,4,138,Pure Bowler
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,GJ Maxwell,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,1,5,0,1,0,0,lbw,-4,0,2.0,0,26,1,3,36,-8,0,0,0,0,0,4,28,Batting AR
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,MP Stoinis,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,1,6,20,15,1,2,caught,36,2,2.0,0,31,0,3,6,-8,0,0,0,0,0,4,40,Bowling AR
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,Shashank Singh,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,1,7,44,16,6,2,not out,84,6,0.0,0,0,0,0,0,0,1,0,0,0,8,4,102,Lower Middle Bat
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,Arshdeep Singh,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0,0,0,0,0,0,not out,0,0,4.0,0,36,2,11,92,0,0,0,1,0,12,4,108,Pure Bowler
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,Shubman Gill,Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2,2,33,14,2,3,caught,63,6,0.0,0,0,0,0,0,0,0,0,0,0,0,4,73,Opener
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,M Jansen,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0,0,0,0,0,0,not out,0,0,4.0,0,44,1,6,52,-4,0,0,0,0,0,4,52,Pure Bowler
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,JC Buttler,Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2,3,54,33,4,2,bowled,94,4,0.0,0,0,0,0,0,0,0,0,0,0,0,4,102,Top Order Bat
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,YS Chahal,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0,0,0,0,0,0,not out,0,0,3.0,0,34,0,4,8,-6,0,0,0,0,0,4,6,Pure Bowler
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,SE Rutherford,Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2,4,46,28,4,3,bowled,84,4,0.0,0,0,0,0,0,0,0,0,0,0,0,4,92,Middle Order Bat
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,Vijaykumar Vyshak,Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0,0,0,0,0,0,not out,0,0,3.0,0,28,0,7,14,-2,0,0,0,0,0,4,16,Pure Bowler
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,R Tewatia,Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2,5,6,2,0,1,run out,12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,16,Middle Order Bat
2025-03-25_Gujarat Titans_Punjab Kings,2025-03-25,M Shahrukh Khan,Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2,7,6,1,0,1,not out,12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,16,Lower Middle Bat
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,YBK Jaiswal,Rajasthan Royals,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",Guwahati,1,1,29,24,2,2,caught,53,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,57,Opener
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,SH Johnson,Kolkata Knight Riders,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Guwahati,0,0,0,0,0,0,not out,0,0,4.0,0,42,1,9,58,-4,0,0,0,0,0,4,58,Pure Bowler
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,SV Samson,Rajasthan Royals,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",Guwahati,1,2,13,11,2,0,bowled,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,25,Opener
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,VG Arora,Kolkata Knight Riders,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Guwahati,0,0,0,0,0,0,not out,0,0,4.0,0,33,2,9,88,0,0,0,0,0,0,4,92,Pure Bowler
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,R Parag,Rajasthan Royals,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",Guwahati,1,3,25,15,0,3,caught,47,4,4.0,0,25,0,7,14,6,0,0,0,1,6,4,81,Batting AR
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,Harshit Rana,Kolkata Knight Riders,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Guwahati,0,0,0,0,0,0,not out,0,0,4.0,0,36,2,11,92,0,1,0,0,0,8,4,104,Pure Bowler
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,MM Ali,Kolkata Knight Riders,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Guwahati,2,1,5,12,0,0,run out,5,-6,4.0,0,23,2,5,80,8,0,0,0,0,0,4,91,Batting AR
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,CV Varun,Kolkata Knight Riders,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Guwahati,0,0,0,0,0,0,not out,0,0,4.0,0,17,2,13,86,10,0,0,0,0,0,4,100,Pure Bowler
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,Q de Kock,Kolkata Knight Riders,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Guwahati,2,2,97,61,8,6,not out,189,4,0.0,0,0,0,0,0,0,1,0,0,0,8,4,205,Opener
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,N Rana,Rajasthan Royals,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",Guwahati,1,4,8,9,0,0,bowled,8,0,1.0,0,9,0,0,0,0,0,0,0,0,0,4,12,Other
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,PWH de Silva,Rajasthan Royals,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",Guwahati,1,5,4,4,0,0,caught,4,0,3.0,0,34,1,2,34,-6,0,0,0,0,0,4,36,Batting AR
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,AM Rahane,Kolkata Knight Riders,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Guwahati,2,3,18,15,1,1,caught,28,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,40,Top Order Bat
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,Dhruv Jurel,Rajasthan Royals,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",Guwahati,1,6,33,28,5,0,bowled,57,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,61,Lower Middle Bat
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,SB Dubey,Rajasthan Royals,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",Guwahati,1,7,9,12,1,0,caught,13,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,17,Lower Middle Bat
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,AD Russell,Kolkata Knight Riders,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Guwahati,0,0,0,0,0,0,not out,0,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,12,Unknown
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,SO Hetmyer,Rajasthan Royals,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",Guwahati,1,8,7,8,1,0,caught,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,15,Tail
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,JC Archer,Rajasthan Royals,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",Guwahati,1,9,16,7,0,2,bowled,28,0,2.5,0,33,0,7,14,-8,0,0,0,0,0,4,38,Pure Bowler
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,A Raghuvanshi,Kolkata Knight Riders,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Guwahati,2,4,22,17,2,0,not out,30,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,42,Middle Order Bat
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,M Theekshana,Rajasthan Royals,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",Guwahati,1,10,1,1,0,0,not out,1,0,4.0,0,32,0,11,22,0,0,0,0,1,6,4,33,Pure Bowler
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,TU Deshpande,Rajasthan Royals,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",Guwahati,1,11,2,1,0,0,not out,2,0,1.0,0,7,0,2,4,0,1,0,0,0,8,4,18,Tail
2025-03-26_Kolkata Knight Riders_Rajasthan Royals,2025-03-26,Sandeep Sharma,Rajasthan Royals,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",Guwahati,0,0,0,0,0,0,not out,0,0,2.0,0,11,0,4,8,8,0,0,0,0,0,4,20,Pure Bowler
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,TM Head,Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,1,1,47,28,5,3,bowled,89,4,0.0,0,0,0,0,0,0,0,0,0,0,0,4,97,Opener
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,SN Thakur,Lucknow Super Giants,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0,0,0,0,0,0,not out,0,0,4.0,0,34,4,11,162,0,0,0,0,0,0,4,166,Pure Bowler
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,Abhishek Sharma,Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,1,2,6,6,1,0,caught,10,0,2.0,0,20,0,5,10,-2,0,0,0,0,0,4,22,Batting AR
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,Avesh Khan,Lucknow Super Giants,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0,0,0,0,0,0,not out,0,0,4.0,0,45,1,5,40,-6,0,0,0,0,0,4,38,Pure Bowler
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,N Pooran,Lucknow Super Giants,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,2,3,70,26,6,6,lbw,142,6,0.0,0,0,0,0,0,0,1,0,0,0,8,4,160,Top Order Bat
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,Ishan Kishan,Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,1,3,0,1,0,0,caught,-4,0,0.2,0,4,0,0,0,0,0,0,0,0,0,4,0,Top Order Bat
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,RR Pant,Lucknow Super Giants,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,2,4,15,15,0,1,caught,21,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,33,Middle Order Bat
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,Nithish Kumar Reddy,Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,1,4,32,28,2,0,bowled,44,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,56,Middle Order Bat
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,DS Rathi,Lucknow Super Giants,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0,0,0,0,0,0,not out,0,0,4.0,0,40,1,8,46,-2,1,0,0,0,8,4,56,Pure Bowler
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,Ravi Bishnoi,Lucknow Super Giants,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0,0,0,0,0,0,not out,0,0,4.0,0,42,1,8,56,-4,0,0,0,0,0,4,56,Pure Bowler
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,Prince Yadav,Lucknow Super Giants,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0,0,0,0,0,0,not out,0,0,4.0,0,29,1,7,54,2,0,0,1,0,12,4,72,Pure Bowler
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,H Klaasen,Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,1,5,26,17,2,1,run out,44,4,0.0,0,0,0,0,0,0,0,0,0,0,0,4,52,Middle Order Bat
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,Aniket Verma,Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,1,6,36,13,0,5,caught,70,6,0.0,0,0,0,0,0,0,0,0,0,0,0,4,80,Lower Middle Bat
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,A Manohar,Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,1,7,2,6,0,0,caught,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,6,Lower Middle Bat
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,DA Miller,Lucknow Super Giants,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,2,6,13,7,2,0,not out,21,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,33,Lower Middle Bat
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,Abdul Samad,Lucknow Super Giants,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,2,7,22,8,2,2,not out,42,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,54,Lower Middle Bat
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,HV Patel,Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,1,8,12,11,0,0,not out,12,0,2.0,0,28,1,2,34,-8,1,0,0,0,8,4,50,Pure Bowler
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,PJ Cummins,Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,1,9,18,4,0,3,caught,36,0,3.0,0,29,2,9,88,-2,1,0,0,0,8,4,134,Pure Bowler
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,Mohammed Shami,Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,1,10,1,3,0,0,caught,1,0,3.0,0,37,1,5,40,-8,1,0,0,0,8,4,45,Pure Bowler
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,A Badoni,Lucknow Super Giants,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,2,5,6,6,1,0,caught,10,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,22,Middle Order Bat
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,Simarjeet Singh,Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,1,11,3,4,0,0,not out,3,0,2.0,0,28,0,5,10,-8,0,0,0,0,0,4,9,Pure Bowler
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,MR Marsh,Lucknow Super Giants,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,2,1,52,31,7,2,caught,104,4,0.0,0,0,0,0,0,0,0,0,0,0,0,4,112,Opener
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,AK Markram,Lucknow Super Giants,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,2,2,1,4,0,0,caught,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,5,Opener
2025-03-27_Lucknow Super Giants_Sunrisers Hyderabad,2025-03-27,A Zampa,Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0,0,0,0,0,0,not out,0,0,4.0,0,46,1,3,36,-6,0,0,0,0,0,4,34,Pure Bowler
2025-03-28_Chennai Super Kings_Royal Challengers Bengaluru,2025-03-28,PD Salt,Royal Challengers Bengaluru,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,1,32,16,5,1,stumped,62,6,0.0,0,0,0,0,0,0,3,0,0,0,28,4,100,Opener
2025-03-28_Chennai Super Kings_Royal Challengers Bengaluru,2025-03-28,KK Ahmed,Chennai Super Kings,Royal Challengers Bengaluru,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0,0,0,0,0,0,not out,0,0,4.0,0,28,1,13,56,2,0,0,0,0,0,4,62,Pure Bowler
2025-03-28_Chennai Super Kings_Royal Challengers Bengaluru,2025-03-28,R Ashwin,Chennai Super Kings,Royal Challengers Bengaluru,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,8,11,8,1,0,caught,15,0,2.0,0,22,1,3,36,-4,0,0,0,0,0,4,51,Pure Bowler
2025-03-28_Chennai Super Kings_Royal Challengers Bengaluru,2025-03-28,V Kohli,Royal Challengers Bengaluru,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,2,31,30,2,1,caught,49,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,53,Opener
2025-03-28_Chennai Super Kings_Royal Challengers Bengaluru,2025-03-28,SM Curran,Chennai Super Kings,Royal Challengers Bengaluru,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,5,8,13,0,0,caught,8,-2,3.0,0,34,0,8,16,-6,1,0,0,0,8,4,28,Batting AR
2025-03-28_Chennai Super Kings_Royal Challengers Bengaluru,2025-03-28,Noor Ahmad,Chennai Super Kings,Royal Challengers Bengaluru,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,10,0,2,0,0,not out,0,0,4.0,0,36,3,7,122,0,0,0,0,0,0,4,126,Pure Bowler
2025-03-28_Chennai Super Kings_Royal Challengers Bengaluru,2025-03-28,MS Dhoni,Chennai Super Kings,Royal Challengers Bengaluru,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,9,30,16,3,2,not out,58,6,0.0,0,0,0,0,0,0,0,1,0,0,12,4,80,Tail
2025-03-28_Chennai Super Kings_Royal Challengers Bengaluru,2025-03-28,D Padikkal,Royal Challengers Bengaluru,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,3,27,14,2,2,caught,51,6,0.0,0,0,0,0,0,0,0,0,0,0,0,4,61,Top Order Bat
2025-03-28_Chennai Super Kings_Royal Challengers Bengaluru,2025-03-28,RA Jadeja,Chennai Super Kings,Royal Challengers Bengaluru,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,7,25,19,2,1,caught,43,2,3.0,0,37,0,5,10,-8,1,0,0,0,8,4,59,Bowling AR
2025-03-28_Chennai Super Kings_Royal Challengers Bengaluru,2025-03-28,RD Gaikwad,Chennai Super Kings,Royal Challengers Bengaluru,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,3,0,4,0,0,caught,-4,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,8,Top Order Bat
2025-03-28_Chennai Super Kings_Royal Challengers Bengaluru,2025-03-28,RM Patidar,Royal Challengers Bengaluru,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,4,51,32,4,3,caught,97,4,0.0,0,0,0,0,0,0,0,0,0,0,0,4,105,Middle Order Bat
2025-03-28_Chennai Super Kings_Royal Challengers Bengaluru,2025-03-28,M Pathirana,Chennai Super Kings,Royal Challengers Bengaluru,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0,0,0,0,0,0,not out,0,0,4.0,0,36,2,10,80,0,0,0,0,0,0,4,84,Pure Bowler
2025-03-28_Chennai Super Kings_Royal Challengers Bengaluru,2025-03-28,R Ravindra,Chennai Super Kings,Royal Challengers Bengaluru,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,1,41,31,5,0,bowled,65,2,0.0,0,0,0,0,0,0,1,0,0,0,8,4,79,Opener
